#
#
# US Geological Survey
# retrieved: 2023-04-03 12:39:28 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-04-03 12:39:28 EDT
#
# there are 803 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	02323566	MANATEE SPRING NR CHIEFLAND FLA	29.48968080	-82.97679100	S	NAD83
USGS	02326516	WACISSA RIVER AT THOMAS SPRING NEAR WACISSA, FL	30.33972220	-83.99233330	S	NAD83
USGS	02326526	WACISSA RIVER NR WACISSA FLA	30.30131590	-83.97960850	S	NAD83
USGS	02327000	WAKULLA SPRING NR CRAWFORDVILLE, FL	30.23492447	-84.30128689	S	NAD83
USGS	02336120	N.F. PEACHTREE CREEK, BUFORD HWY, NEAR ATLANTA, GA	33.83155556	-84.34277780	1	NAD83
USGS	02336152	SOUTH FORK PEACHTREE AT CASA DR, NR CLARKSTON, GA	33.81044444	-84.24797220	S	NAD83
USGS	023362095	BURNT FORK CR AT MILLWOOD WAY NEAR CLARKSTON, GA	33.82138889	-84.27472220	S	NAD83
USGS	02336240	S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA	33.80308330	-84.34069440	S	NAD83
USGS	02336300	PEACHTREE CREEK AT ATLANTA, GA	33.82030556	-84.40763889	S	NAD83
USGS	02336313	WOODALL CREEK AT DEFOORS FERRY RD, AT ATLANTA, GA	33.82163889	-84.43863889	1	NAD83
USGS	02336340	NANCY CREEK AT JOHNSON FERRY RD, AT CHAMBLEE, GA	33.89775000	-84.34525000	S	NAD83
USGS	02336360	NANCY CREEK AT RICKENBACKER DRIVE, AT ATLANTA, GA	33.86916667	-84.37888889	S	NAD83
USGS	02336410	NANCY CREEK AT WEST WESLEY ROAD, AT ATLANTA, GA	33.83822220	-84.43927780	1	NAD83
USGS	02336526	PROCTOR CREEK AT JACKSON PARKWAY, AT ATLANTA, GA	33.79447220	-84.47419440	1	NAD83
USGS	02336728	UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA, GA	33.74352778	-84.56816670	1	NAD83
USGS	02337170	CHATTAHOOCHEE RIVER NEAR FAIRBURN, GA	33.65666667	-84.67361110	S	NAD83
USGS	023432415	CHATTAHOOCHEE R .36 MI DS WFG DAM NR FT GAINES, GA	31.62219444	-85.05916670	S	NAD83
USGS	02343805	CHATTAHOOCHEE RIVER AT MILE 46 NEAR COLUMBIA, ALA	31.24908333	-85.10661110	1	NAD83
USGS	02344630	LINE CREEK BLW LAKE MCINTOSH, NR PEACHTREE CITY,GA	33.35727778	-84.58261110	1	NAD83
USGS	02344673	FLAT CREEK (DS OF LAKE) AT PEACHTREE CITY, GA	33.38316667	-84.57272220	S	NAD83
USGS	02356000	FLINT RIVER AT BAINBRIDGE, GA	30.91030556	-84.58050000	1	NAD83
USGS	02357150	SPRING CREEK NEAR REYNOLDSVILLE, GA	30.90300000	-84.74950000	S	NAD83
USGS	02358000	APALACHICOLA RIVER AT CHATTAHOOCHEE FLA	30.70102510	-84.85908710	S	NAD83
USGS	02358795	JACKSON BLUE SPRING NR MARIANNA, FL	30.79046943	-85.14076110	S	NAD83
USGS	02359170	APALACHICOLA RIVER NR SUMATRA,FLA.	29.94937094	-85.01546860	S	NAD83
USGS	02359223	JACKSON RIVER AT RANCH ROAD NR APALACHICOLA, FL	29.76951110	-85.08428060	S	NAD83
USGS	02388985	RUSSELL CRK 0.3 MI DS HEAD LAKE NR DAWSONVILLE, GA	34.39861110	-84.05666670	S	NAD83
USGS	02394682	RICHLAND CREEK AT OLD DALLAS RD, NEAR DALLAS, GA	34.07897220	-84.85444440	S	NAD83
USGS	02397530	COOSA RIVER AT STATE LINE, AL/GA	34.20194444	-85.45325000	S	NAD83
USGS	02413205	LITTLE TALLAPOOSA R AT REAVESVILLE RD NR BOWDON,GA	33.50083330	-85.25250000	S	NAD83
USGS	02413210	LITTLE TALLAPOOSA R AT GA 100, NEAR BOWDON, GA	33.49269444	-85.27930560	S	NAD83
USGS	02413215	INDIAN CREEK UPSTREAM OF TEAGUE RD, NR BOWDON, GA	33.61277778	-85.28444440	S	NAD83
USGS	02423130	CAHABA RIVER AT TRUSSVILLE, AL.	33.62232504	-86.59943100	U	NAD83
USGS	02423160	CAHABA RIVER NEAR WHITES CHAPEL AL	33.60371416	-86.54915170	U	NAD83
USGS	02423380	CAHABA RIVER NEAR MOUNTAIN BROOK AL	33.48177240	-86.71276530	S	NAD83
USGS	02423397	LITTLE CAHABA RIVER BELOW LEEDS, AL.	33.53454886	-86.56248470	S	NAD83
USGS	02423496	CAHABA RIVER NEAR HOOVER, AL	33.36927670	-86.78415510	U	NAD83
USGS	0242354650	CAHABA VALLEY CR AT INDIAN TRAIL RD NR INDIAN SPRS	33.34494410	-86.75941830	1	NAD83
USGS	02423555	CAHABA RIVER NEAR HELENA AL	33.28455786	-86.88249010	U	NAD83
USGS	02423571	SHADES CREEK AT ELDER ST NEAR SPRINGDALE AL	33.52093809	-86.71693250	U	NAD83
USGS	02423586	SHADES CREEK NR HOMEWOOD, ALA	33.44871850	-86.81360070	U	NAD83
USGS	02423647	CAHABA RIVER NEAR WEST BLOCTON AL	33.09817509	-87.05471600	U	NAD83
USGS	02455980	TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL	33.71121273	-86.69610130	U	NAD83
USGS	02457595	FIVEMILE CREEK NEAR REPUBLIC, AL	33.59704920	-86.86804830	U	NAD83
USGS	02458450	VILLAGE CREEK AT AVENUE W AT ENSLEY, AL	33.51760590	-86.87915840	U	NAD83
USGS	02461405	VALLEY CREEK BELOW BRIGHTON, ALA	33.42566470	-86.95277050	U	NAD83
USGS	02469100	TOMBIGBEE RIVER AT PENNINGTON AL	32.23764370	-88.00834980	U	NAD83
USGS	02469525	TOMBIGBEE RIVER NEAR NANAFALIA, AL.	32.13014697	-88.04112670	U	NAD83
USGS	02473085	LEAF RIVER NEAR HATTIESBURG	31.30658333	-89.26411110	5	NAD83
USGS	03007800	Allegheny River at Port Allegany, PA	41.81867578	-78.29279129	S	NAD83
USGS	03027500	EB Clarion River at EB Clarion River Dam, PA	41.55311760	-78.59613470	S	NAD83
USGS	03034000	Mahoning Creek at Punxsutawney, PA	40.93923105	-79.00836738	S	NAD83
USGS	03036000	Mahoning Creek at Mahoning Creek Dam, PA	40.92756530	-79.29115080	S	NAD83
USGS	03049640	Allegheny R at CW Bill Young L&D  at Acmetonia, PA	40.53617880	-79.81477140	S	NAD83
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	39.00452778	-80.47336110	5	NAD83
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	39.42230818	-80.27591870	U	NAD83
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	38.61705760	-79.86978490	S	NAD83
USGS	03072655	Monongahela River near Masontown, PA	39.82507696	-79.92283290	S	NAD83
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	39.92313056	-80.07255800	S	NAD83
USGS	03075070	Monongahela River at Elizabeth, PA	40.26229225	-79.90115970	S	NAD83
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	39.80138889	-79.36861110	5	NAD83
USGS	03081000	Youghiogheny River below Confluence, PA	39.82757670	-79.37253530	S	NAD83
USGS	03083500	Youghiogheny River at Sutersville, PA	40.24022220	-79.80669440	S	NAD83
USGS	03085002	Monongahela R at L&D2 Lower Pool at Braddock, PA	40.39250000	-79.86027780	S	NAD83
USGS	03098600	Mahoning River below West Ave at Youngstown OH	41.10505807	-80.66257550	S	NAD83
USGS	03099500	Mahoning River at Lowellville OH	41.03672598	-80.53618150	S	NAD83
USGS	03105500	Beaver River at Wampum, PA	40.88867389	-80.33700830	S	NAD83
USGS	03106000	Connoquenessing Creek near Zelienople, PA	40.81700920	-80.24228370	S	NAD83
USGS	03108490	Ohio R ab Montgomery Dam & Locks at Ohioview, PA	40.64895460	-80.38339750	S	NAD83
USGS	03108500	Ohio River at Montgomery Lock & Dam, Lower Pool	40.64728794	-80.38867540	S	NAD83
USGS	03123499	BRADLEY CREEK AT LOUISVILLE, KY	38.21507060	-85.74801760	S	NAD83
USGS	0317154954	SINKING CREEK ALONG ROUTE 604 NEAR NEWPORT, VA	37.31322220	-80.50888889	1	NAD83
USGS	0317155123	SINKING CREEK AT COVERED BRIDGE LN NR NEWPORT, VA	37.31100000	-80.51694440	1	NAD83
USGS	03171597	LITTLE STONY CREEK AB ARCHER TRAIL NR PEMBROKE, VA	37.34316667	-80.61955560	1	NAD83
USGS	0317159760	LITTLE STONY CREEK BL ARCHER TRAIL NR PEMBROKE, VA	37.33955556	-80.62455560	1	NAD83
USGS	03179000	BLUESTONE RIVER NEAR PIPESTEM, WV	37.54400779	-81.01036780	U	NAD83
USGS	03183500	GREENBRIER RIVER AT ALDERSON, WV	37.72428740	-80.64146800	F	NAD83
USGS	03185400	NEW RIVER AT THURMOND, WV	37.95511285	-81.07648838	F	NAD83
USGS	03191982	GAULEY RIVER BELOW RICH CREEK AT JODIE, WV	38.22676110	-81.15315560	1	NAD83
USGS	03216070	OHIO RIVER AT IRONTON, OH	38.53205556	-82.68594440	1	NAD83
USGS	03219500	Scioto River near Prospect OH	40.41950420	-83.19713720	S	NAD83
USGS	03220510	Scioto R. at O'Shaughnessy Dam near Dublin OH	40.15311775	-83.12630000	F	NAD83
USGS	03228039	Scioto River above Shadeville OH	39.83972220	-83.00944440	F	NAD83
USGS	03228300	Big Walnut Creek at Sunbury OH	40.23617350	-82.85128920	S	NAD83
USGS	03230427	Clover Groff Ditch below Alton OH	39.94444444	-83.17611110	S	NAD83
USGS	03254520	LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY	38.92034170	-84.44799549	S	NAD83
USGS	03275500	EAST FORK WHITEWATER RIVER AT RICHMOND, IN	39.80671459	-84.90718300	U	NAD83
USGS	03276000	EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN	39.43393969	-85.00329320	S	NAD83
USGS	03277200	OHIO RIVER AT MARKLAND DAM NEAR WARSAW, KY	38.77534150	-84.83911460	F	NAD83
USGS	03284533	EAST HICKMAN CR AT TATES CR RD NR EAST HICKMAN, KY	37.93833330	-84.47861110	M	NAD83
USGS	03287590	N ELKHORN CR AT WINCHESTER RD NR LEXINGTON, KY	38.04006944	-84.41111110	F	NAD83
USGS	03289193	WOLF RUN AT OLD FRANKFORT PIKE AT LEXINGTON, KY	38.06674334	-84.55438520	H	NAD83
USGS	03289200	TOWN BRANCH AT YARNALLTON ROAD AT YARNALLTON, KY	38.10368700	-84.58799770	F	NAD83
USGS	03290500	KENTUCKY RIVER AT LOCK 2 AT LOCKPORT, KY	38.43895654	-84.96328440	F	NAD83
USGS	03292470	HARRODS CREEK AT HIGHWAY 329 NR GOSHEN, KY.	38.36117864	-85.57459969	1	NAD83
USGS	0329247350	WOLF PEN BR AB POND DISCHARGE NR PROSPECT, KY	38.32812414	-85.59384990	S	NAD83
USGS	03292474	GOOSE CREEK AT OLD WESTPORT RD NR ST MATTHEWS, KY	38.27590360	-85.60607200	S	NAD83
USGS	03292475	GOOSE CREEK AT US HWY 42 NEAR GLENVIEW ACRES, KY	38.30340270	-85.62801689	F	NAD83
USGS	03292480	LITTLE GOOSE CREEK NEAR HARRODS CREEK, KY	38.31276350	-85.62615580	1	NAD83
USGS	03292500	SOUTH FORK BEARGRASS CREEK AT LOUISVILLE, KY	38.21145920	-85.70246130	U	NAD83
USGS	03292555	S FK BEARGRASS CK AT E BRECKINRIDGE ST AT LSVL, KY	38.23923766	-85.73773990	U	NAD83
USGS	03292900	M FK BEARGRASS CR AT BROWNS LN AT LOUISVILLE, KY	38.24007080	-85.63440540	U	NAD83
USGS	03293000	M FK BEARGRASS CR AT OLD CANNONS LN AT LOUISVILLE,	38.23729300	-85.66468340	U	NAD83
USGS	03293500	M FK BEARGRASS CR AT LEXINGTON RD AT LOUISVILLE,KY	38.25034895	-85.71662870	U	NAD83
USGS	03293510	BEARGRASS CREEK AT RIVER ROAD AT LOUISVILLE, KY	38.26590398	-85.72079550	S	NAD83
USGS	03293530	MUDDY FK AT MOCKINGBIRD VALLEY RD AT LOUISVILLE,KY	38.27645917	-85.69357300	U	NAD83
USGS	03293532	Beargrass Creek at Brownsboro Rd nr Louisville	38.26034860	-85.71829540	S	NAD83
USGS	03294570	MILL CREEK AT ORELL ROAD NEAR LOUISVILLE, KY	38.07812588	-85.88996350	F	NAD83
USGS	03297800	CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY	37.99111110	-85.64111110	H	NAD83
USGS	03297900	FLOYDS FORK NEAR PEWEE VALLEY, KY	38.28534776	-85.46745920	F	NAD83
USGS	03298000	FLOYDS FORK AT FISHERVILLE, KY	38.18840166	-85.46023500	U	NAD83
USGS	03298135	CHENOWETH RUN AT RUCKRIEGAL PARKWAY, KY	38.19479109	-85.55718100	U	NAD83
USGS	03298150	CHENOWETH RUN AT GELHAUS LANE NEAR FERN CREEK, KY	38.16006729	-85.54217970	U	NAD83
USGS	03298200	FLOYDS FORK NEAR MT WASHINGTON, KY	38.08534216	-85.55495560	U	NAD83
USGS	03298250	CEDAR CREEK AT THIXTON ROAD NEAR LOUISVILLE, KY	38.07923210	-85.61606830	H	NAD83
USGS	03298300	PENNSLYVANIA RUN AT MT WASHINGTON RD NR LOUISVILLE	38.08756629	-85.64245800	U	NAD83
USGS	03301900	FERN CREEK AT OLD BARDSTOWN RD AT LOUISVILLE, KY	38.17562420	-85.61523700	H	NAD83
USGS	03301940	NORTHERN DITCH AT OKOLONA, KY	38.15034660	-85.69357140	U	NAD83
USGS	03302000	POND CREEK NEAR LOUISVILLE, KY	38.11979160	-85.79579550	M	NAD83
USGS	03302030	POND CREEK AT PENDLETON ROAD NEAR LOUISVILLE, KY	38.05423677	-85.87162960	U	NAD83
USGS	03302050	BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY	38.04693096	-85.85726810	1	NAD83
USGS	03302058	Salt River at Main Range Rd nr West Point, KY	37.99222220	-85.92205560	1	NAD83
USGS	03302060	SALT RIVER AT MOUTH AT WEST POINT, KY	38.00118310	-85.94218570	F	NAD83
USGS	03303280	OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN	37.89950088	-86.70554179	F	NAD83
USGS	03321500	GREEN RIVER AT LOCK 1 AT SPOTTSVILLE, KY	37.85837740	-87.40972940	U	NAD83
USGS	03353200	EAGLE CREEK AT ZIONSVILLE, IN	39.94642897	-86.26027020	S	NAD83
USGS	03353415	SCHOOL BRANCH AT MALONEY ROAD NEAR BROWNSBURG, IN	39.88577778	-86.35544440	1	NAD83
USGS	03353420	SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN	39.87258330	-86.36152780	1	NAD83
USGS	03374100	WHITE RIVER AT HAZLETON, IN	38.48976950	-87.55002269	F	NAD83
USGS	03378500	WABASH RIVER AT NEW HARMONY, IN	38.13087900	-87.94141900	S	NAD83
USGS	03400800	MARTINS FORK NEAR SMITH, KY	36.75230974	-83.25740120	F	NAD83
USGS	03414000	CUMBERLAND RIVER NEAR ROWENA, KY	36.88395484	-85.13940080	U	NAD83
USGS	03414002	CUMBERLAND RIVER AT LONG BOTTOM NEAR ROWENA, KY	36.88405556	-85.12963889	1	NAD83
USGS	03417500	CUMBERLAND RIVER AT CELINA, TN	36.55422759	-85.51441390	U	NAD83
USGS	03418420	CUMBERLAND RIVER BELOW CORDELL HULL DAM, TN	36.28672120	-85.94081970	U	NAD83
USGS	03428180	WF STONES R AT BLANTON RD MURFREESBORO, TN	35.89895350	-86.42554779	S	NAD83
USGS	03430200	STONES RIVER AT US HWY 70 NEAR DONELSON, TN	36.18644460	-86.63277390	H	NAD83
USGS	03431083	MILL CREEK AT LEBANON ROAD AT NASHVILLE, TN	36.16394545	-86.69916400	S	NAD83
USGS	03431091	CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN	36.16533430	-86.72138660	U	NAD83
USGS	03431514	CUMBERLAND RIVER NEAR BORDEAUX, TN	36.18311180	-86.83222180	U	NAD83
USGS	0343233905	HARPETH RIVER AT MILE 90.5 NEAR FRANKLIN, TN	35.89984185	-86.84288940	1	NAD83
USGS	034324146	HARPETH RIVER AT MILE 81.33 NR BERRYS CHAPEL, TN	35.95811860	-86.88972369	S	NAD83
USGS	03447687	FRENCH BROAD RIVER NEAR FLETCHER, NC	35.42916667	-82.55250000	S	NAD83
USGS	03447890	FRENCH BROAD R AT BLUE RIDGE PKWY AT BENT CREEK NC	35.49972220	-82.59277780	S	NAD83
USGS	03448050	FRENCH BROAD RIVER BELOW I-26 NEAR BENT CREEK, NC	35.51222220	-82.57722220	S	NAD83
USGS	0344878100	HOMINY CREEK NR WEST ASHEVILLE, NC	35.56138889	-82.59694440	S	NAD83
USGS	03451200	FRENCH BROAD RIVER AT HAYWOOD RD AT ASHEVILLE, NC	35.58500000	-82.56861110	S	NAD83
USGS	03451500	FRENCH BROAD RIVER AT ASHEVILLE, NC	35.60888889	-82.57805560	S	NAD83
USGS	03460795	PIGEON R BL POWER PLANT NR WATERVILLE, NC	35.78361110	-83.11194440	S	NAD83
USGS	03512000	OCONALUFTEE RIVER AT BIRDTOWN, NC	35.46138889	-83.35361110	S	NAD83
USGS	03612600	OHIO RIVER AT OLMSTED, IL	37.17921867	-89.05840400	U	NAD83
USGS	04024000	ST. LOUIS RIVER AT SCANLON, MN	46.70327650	-92.41880180	S	NAD83
USGS	04027000	BAD RIVER NEAR ODANAH, WI	46.48661440	-90.69629700	S	NAD83
USGS	04040000	ONTONAGON RIVER NEAR ROCKLAND, MI	46.72077420	-89.20708600	M	NAD83
USGS	04057801	M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI	46.49326948	-87.86791270	S	NAD83
USGS	04059500	FORD RIVER NEAR HYDE, MI	45.75496740	-87.20207930	S	NAD83
USGS	04067500	MENOMINEE RIVER NEAR MC ALLISTER, WI	45.32583330	-87.66333330	S	NAD83
USGS	04085108	EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI	44.37194444	-88.09222220	S	NAD83
USGS	040851385	FOX RIVER AT OIL TANK DEPOT AT GREEN BAY, WI	44.52861110	-88.01000000	S	NAD83
USGS	04085427	MANITOWOC RIVER AT MANITOWOC, WI	44.10616667	-87.71602780	S	NAD83
USGS	04087119	HONEY CREEK AT WAUWATOSA, WI	43.04383330	-88.00511110	1	NAD83
USGS	040871488	WILSON PARK CK @ ST. LUKES HOSPITAL @ MILWAUKEE,WI	42.98972220	-87.95194440	S	NAD83
USGS	04087170	MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI	43.02444444	-87.89833330	S	NAD83
USGS	04092750	INDIANA HARBOR CANAL AT EAST CHICAGO, IN	41.64920230	-87.46865290	S	NAD83
USGS	04101500	ST. JOSEPH RIVER AT NILES, MI	41.82921380	-86.25973250	M	NAD83
USGS	04108660	KALAMAZOO RIVER AT NEW RICHMOND, MI	42.65085976	-86.10670300	M	NAD83
USGS	04118564	GRAND RIVER AT N PARK ST NE AT GRAND RAPIDS, MI	43.02277778	-85.66083330	S	NAD83
USGS	04118997	GRAND RIVER AT 6TH ST AT GRAND RAPIDS, MI	42.97662500	-85.67350280	S	NAD83
USGS	04119400	GRAND RIVER NEAR EASTMANVILLE, MI	43.02418840	-86.02643540	S	NAD83
USGS	04121650	MUSKEGON RIVER AT BIG RAPIDS, MI	43.69363400	-85.46754420	S	NAD83
USGS	04121660	MUSKEGON RIVER NEAR STANWOOD, MI	43.61308000	-85.47782090	T	NAD83
USGS	04121680	MUSKEGON RIVER NEAR OXBOW, MI	43.48585700	-85.63060189	T	NAD83
USGS	04121944	LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI	43.43085818	-85.59559890	M	NAD83
USGS	04121970	MUSKEGON RIVER NEAR CROTON, MI	43.43474558	-85.66532390	F	NAD83
USGS	04124000	MANISTEE RIVER NEAR SHERMAN, MI	44.43639239	-85.69867920	M	NAD83
USGS	04124200	MANISTEE RIVER NEAR MESICK, MI	44.36305960	-85.82090500	S	NAD83
USGS	04125460	PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI	44.19334009	-85.76978630	M	NAD83
USGS	04125550	MANISTEE RIVER NEAR WELLSTON, MI	44.25944997	-85.94174209	S	NAD83
USGS	04136000	AU SABLE RIVER NEAR RED OAK, MI	44.67695930	-84.29251460	M	NAD83
USGS	04136500	AU SABLE RIVER AT MIO, MI	44.66001385	-84.13111670	M	NAD83
USGS	04136900	AU SABLE RIVER NEAR MC KINLEY, MI	44.61279117	-83.83776619	S	NAD83
USGS	04137005	AU SABLE RIVER NEAR CURTISVILLE, MI	44.56084749	-83.80276400	M	NAD83
USGS	04137020	AU SABLE RIVER NEAR SOUTH BRANCH, MI	44.46334886	-83.72137140	S	NAD83
USGS	04137025	AU SABLE RIVER NEAR GLENNIE, MI	44.45418230	-83.67442540	T	NAD83
USGS	04137030	AU SABLE RIVER NEAR SIDTOWN, MI	44.47279328	-83.57108839	T	NAD83
USGS	04137500	AU SABLE RIVER NEAR AU SABLE, MI	44.43640447	-83.43386090	S	NAD83
USGS	04142000	RIFLE RIVER NEAR STERLING, MI	44.07252030	-84.01999390	M	NAD83
USGS	04157005	SAGINAW RIVER AT HOLLAND AVENUE AT SAGINAW, MI	43.42196990	-83.95191800	S	NAD83
USGS	04161820	CLINTON RIVER AT STERLING HEIGHTS, MI	42.61447810	-83.02659329	M	NAD83
USGS	04165500	CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI	42.59586740	-82.90881000	M	NAD83
USGS	04166500	RIVER ROUGE AT DETROIT, MI	42.37309230	-83.25465130	S	NAD83
USGS	04168400	LOWER RIVER ROUGE AT DEARBORN, MI	42.30837099	-83.25270630	S	NAD83
USGS	04176500	RIVER RAISIN NEAR MONROE, MI	41.96060080	-83.53104619	M	NAD83
USGS	04183038	BLACK CREEK NEAR HARLAN, IN	41.18308330	-84.86969440	1	NAD83
USGS	04183500	Maumee River at Antwerp OH	41.19893889	-84.74440330	S	NAD83
USGS	04188496	Eagle Creek above Findlay OH	40.97922030	-83.65326530	5	NAD83
USGS	04193500	Maumee River at Waterville OH	41.50005260	-83.71271450	S	NAD83
USGS	04199000	Huron River at Milan OH	41.30088520	-82.60823260	S	NAD83
USGS	04199500	Vermilion River near Vermilion OH	41.38199000	-82.31682730	S	NAD83
USGS	04200500	Black River at Elyria OH	41.38032368	-82.10459279	S	NAD83
USGS	04208000	Cuyahoga River at Independence OH	41.39533087	-81.62984780	S	NAD83
USGS	04212100	Grand River near Painesville OH	41.71893390	-81.22787890	S	NAD83
USGS	04213152	Walnut Creek Upstream Pool, near Erie, PA	42.07388889	-80.23472220	S	NAD83
USGS	04213500	CATTARAUGUS CREEK AT GOWANDA NY	42.46344444	-78.93452780	1	NAD83
USGS	04218601	ERIE (BARGE) C ABV HALLS WASTE WEIR AT LOCKPORT NY	43.17469444	-78.68905560	1	NAD83
USGS	04219768	EIGHTEENMILE CREEK AT BURT NY	43.31380556	-78.71541670	1	NAD83
USGS	04219915	JOHNSON CREEK AT KUCKVILLE NY	43.36083330	-78.26452780	1	NAD83
USGS	04220045	OAK ORCHARD CREEK NEAR SHELBY NY	43.17430556	-78.38638889	1	NAD83
USGS	0422016550	OAK ORCHARD CREEK NEAR KENYONVILLE NY	43.30100000	-78.31044440	1	NAD83
USGS	0422018610	OAK ORCHARD CREEK AT THE BRIDGES NY	43.35330556	-78.19305560	1	NAD83
USGS	04220223	SANDY CREEK AT NORTH HAMLIN NY	43.33908330	-77.91522220	1	NAD83
USGS	04226000	KESHEQUA CR AT CRAIG COLONY AT SONYEA NY	42.68247220	-77.82869440	1	NAD83
USGS	04231600	GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY	43.14172220	-77.61630560	1	NAD83
USGS	04236000	SKANEATELES LAKE AT SKANEATELES NY	42.94476667	-76.42919170	H	NAD83
USGS	04249000	OSWEGO RIVER AT LOCK 7, OSWEGO NY	43.45166667	-76.50527778	S	NAD83
USGS	05051522	RED RIVER OF THE NORTH AT HICKSON, ND	46.65968548	-96.79591540	F	NAD83
USGS	05054000	RED RIVER OF THE NORTH AT FARGO, ND	46.86107500	-96.78369240	F	NAD83
USGS	05057000	SHEYENNE RIVER NR COOPERSTOWN, ND	47.43277097	-98.02759540	F	NAD83
USGS	05062130	RED RIVER OF THE NORTH NEAR GEORGETOWN, MN	47.09269440	-96.81705560	S	NAD83
USGS	05082500	RED RIVER OF THE NORTH AT GRAND FORKS, ND	47.92692340	-97.02924350	R	NAD83
USGS	05114000	SOURIS RIVER NR SHERWOOD, ND	48.99001560	-101.95822090	F	NAD83
USGS	05117500	SOURIS RIVER ABOVE MINOT, ND	48.24584280	-101.37127450	F	NAD83
USGS	05124000	SOURIS RIVER NR WESTHOPE, ND	48.99640790	-100.95848890	F	NAD83
USGS	05357206	ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI	46.03277778	-89.60777780	S	NAD83
USGS	05406457	BLACK EARTH CREEK NR BREWERY RD AT CROSS PLAINS,WI	43.10972220	-89.64083330	S	NAD83
USGS	05406469	BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI	43.12527778	-89.63500000	S	NAD83
USGS	05406479	BLACK EARTH CK NR TREATMENT PLNT @ CROSS PLAINS,WI	43.11472220	-89.66416670	S	NAD83
USGS	05420400	MISSISSIPPI RIVER AT DAM 13 NEAR FULTON, IL	41.89447250	-90.15679300	1	NAD83
USGS	05435943	BADGER MILL CREEK AT VERONA, WI	42.97694444	-89.53944440	S	NAD83
USGS	05435950	SUGAR RIVER NEAR VERONA, WI	42.94916667	-89.54416670	S	NAD83
USGS	05464420	Cedar River at Blairs Ferry Road at Palo, IA	42.06916389	-91.78518060	F	NAD83
USGS	05474500	Mississippi River at Keokuk, IA	40.39365535	-91.37431800	F	NAD83
USGS	05515500	KANKAKEE RIVER AT DAVIS, IN	41.38963889	-86.70616670	1	NAD83
USGS	05517500	KANKAKEE RIVER AT DUNNS BRIDGE, IN	41.22003920	-86.96835600	S	NAD83
USGS	05518000	KANKAKEE RIVER AT SHELBY, IN	41.18281340	-87.34030960	S	NAD83
USGS	05524500	IROQUOIS RIVER NEAR FORESMAN, IN	40.87059306	-87.30669120	S	NAD83
USGS	05536356	GRAND CALUMET RIVER AT COLUMBIA AV AT HAMMOND, IN	41.61861110	-87.49983330	U	NAD83
USGS	05537980	DES PLAINES RIVER AT ROUTE 53 AT JOLIET, IL	41.53647220	-88.08369440	F	NAD83
USGS	05538020	DES PLAINES RIVER IN LOCK CHANNEL AT ROCKDALE, IL	41.50000000	-88.10694440	S	NAD83
USGS	05543010	ILLINOIS RIVER AT SENECA, IL	41.29972220	-88.61416670	S	NAD83
USGS	05545750	FOX RIVER NEAR NEW MUNSTER, WI	42.61085116	-88.22592300	S	NAD83
USGS	05549500	FOX RIVER NEAR MCHENRY, IL	42.31002220	-88.25147450	S	NAD83
USGS	05553700	ILLINOIS RIVER AT STARVED ROCK, IL	41.32475640	-88.98396930	U	NAD83
USGS	05558300	ILLINOIS RIVER AT HENRY, IL	41.10727778	-89.35622220	F	NAD83
