#
#
# US Geological Survey
# retrieved: 2023-03-18 11:59:25 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-03-18 11:59:25 EDT
#
# there are 2950 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	03324000	LITTLE RIVER NEAR HUNTINGTON, IN	40.89855556	-85.41316670	1	NAD83
USGS	03324300	SALAMONIE RIVER NEAR WARREN, IN	40.71254489	-85.45358470	S	NAD83
USGS	03324500	SALAMONIE RIVER AT DORA, IN	40.81171069	-85.68387000	S	NAD83
USGS	03325000	WABASH RIVER AT WABASH, IN	40.79087650	-85.82026320	S	NAD83
USGS	03327500	WABASH RIVER AT PERU, IN	40.75000000	-86.06666670	S	NAD83
USGS	03331500	TIPPECANOE RIVER NEAR ORA, IN	41.15726364	-86.56362090	S	NAD83
USGS	03332345	TIPPECANOE RIVER AT BUFFALO, IN	40.87786110	-86.75119440	1	NAD83
USGS	03332555	TIPPECANOE RIVER AT NORWAY, IN	40.77863889	-86.75888889	1	NAD83
USGS	03332605	TIPPECANOE RIVER BELOW OAKDALE DAM, IN	40.65337120	-86.75667690	S	NAD83
USGS	03333050	TIPPECANOE RIVER NEAR DELPHI, IN	40.59391667	-86.77033330	5	NAD83
USGS	03336000	WABASH RIVER AT COVINGTON, IN	40.14003770	-87.40668050	S	NAD83
USGS	03337000	BONEYARD CREEK AT URBANA, IL	40.11114280	-88.22643750	U	NAD83
USGS	03339280	PRAIRIE CREEK NEAR LEBANON, IN	40.10448460	-86.52278030	S	NAD83
USGS	03339500	SUGAR CREEK AT CRAWFORDSVILLE, IN	40.05030556	-86.90725000	U	NAD83
USGS	03340500	WABASH RIVER AT MONTEZUMA, IN	39.79253835	-87.37390530	S	NAD83
USGS	03340800	BIG RACCOON CREEK NEAR FINCASTLE, IN	39.81254460	-86.95389880	S	NAD83
USGS	03341300	BIG RACCOON CREEK AT COXVILLE, IN	39.65253870	-87.29362770	S	NAD83
USGS	03343010	WABASH RIVER AT MEMORIAL BRIDGE AT VINCENNES, IN	38.68143580	-87.53529930	S	NAD83
USGS	03348000	WHITE RIVER AT ANDERSON, IN	40.10527778	-85.67138889	S	NAD83
USGS	03349000	WHITE RIVER AT NOBLESVILLE, IN	40.04698076	-86.01720690	S	NAD83
USGS	03349510	CICERO CREEK AT ARCADIA, IN	40.17448150	-86.00054000	S	NAD83
USGS	03350700	STONY CREEK NEAR NOBLESVILLE, IN	40.02892500	-85.99553940	S	NAD83
USGS	03351060	WHITE RIVER AT BROAD RIPPLE, IN	39.87170726	-86.14109850	S	NAD83
USGS	03353200	EAGLE CREEK AT ZIONSVILLE, IN	39.94642897	-86.26027020	S	NAD83
USGS	03353450	EAGLE CREEK RESERVOIR NEAR INDIANAPOLIS, IN	39.82226526	-86.30360320	S	NAD83
USGS	03353600	LITTLE EAGLE CREEK AT SPEEDWAY, IN	39.78754310	-86.22860010	S	NAD83
USGS	03353670	WHITE LICK CREEK NEAR BROWNSBURG, IN	39.86550000	-86.39477780	1	NAD83
USGS	03354000	WHITE RIVER NEAR CENTERTON, IN	39.49754770	-86.40054950	S	NAD83
USGS	03357000	WHITE RIVER AT SPENCER, IN	39.28115610	-86.76222800	S	NAD83
USGS	03357500	BIG WALNUT CREEK NEAR REELSVILLE, IN	39.53587705	-86.97612390	S	NAD83
USGS	03362000	YOUNGS CREEK NEAR EDINBURGH, IN	39.41893960	-86.00498890	S	NAD83
USGS	03363000	DRIFTWOOD RIVER NEAR EDINBURGH, IN	39.33921768	-85.98638160	U	NAD83
USGS	03364000	EAST FORK WHITE RIVER AT COLUMBUS, IN	39.20005160	-85.92554640	S	NAD83
USGS	03364500	CLIFTY CREEK AT HARTSVILLE, IN	39.27477320	-85.70164690	S	NAD83
USGS	03365500	EAST FORK WHITE RIVER AT SEYMOUR, IN	38.98255300	-85.89914440	S	NAD83
USGS	03368000	BRUSH CREEK NEAR NEBRASKA, IN	39.07033129	-85.48607660	S	NAD83
USGS	03372500	SALT CREEK NEAR HARRODSBURG, IN	39.00494444	-86.50919440	1	NAD83
USGS	03374100	WHITE RIVER AT HAZLETON, IN	38.48976950	-87.55002269	F	NAD83
USGS	03374500	PATOKA RIVER NEAR CUZCO, IN	38.44199969	-86.71415870	S	NAD83
USGS	03377500	WABASH RIVER AT MT. CARMEL, IL	38.39833330	-87.75638889	R	NAD83
USGS	03384500	OHIO RIVER AT DAM 51 AT GOLCONDA, IL	37.35783020	-88.48254240	S	NAD83
USGS	03400500	POOR FORK AT CUMBERLAND, KY	36.97398059	-82.99294000	F	NAD83
USGS	03400798	MARTINS FORK LK AT MARTINS FK DAM NR SMITH, KY	36.74925414	-83.25767900	F	NAD83
USGS	03400986	MARTIN'S FORK NEAR HARLAN, KY	36.84453290	-83.32351480	M	NAD83
USGS	03401000	CUMBERLAND RIVER NEAR HARLAN, KY	36.84675484	-83.35573860	F	NAD83
USGS	03402900	CUMBERLAND R AT PINE ST BR AT PINEVILLE, KY	36.76314120	-83.69186200	F	NAD83
USGS	03403500	CUMBERLAND RIVER AT BARBOURVILLE, KY	36.86230970	-83.88742480	F	NAD83
USGS	03403910	CLEAR FORK AT SAXTON, KY	36.63397105	-84.11159690	H	NAD83
USGS	03404000	CUMBERLAND RIVER AT WILLIAMSBURG, KY	36.74341700	-84.15604490	F	NAD83
USGS	03404820	LAUREL RIVER AT MUNICIPAL DAM NEAR CORBIN, KY	36.97036505	-84.11965430	F	NAD83
USGS	03404900	LYNN CAMP CREEK AT CORBIN, KY	36.95147650	-84.09354270	F	NAD83
USGS	03406500	ROCKCASTLE RIVER AT BILLOWS, KY	37.17119520	-84.29604700	F	NAD83
USGS	03410500	SOUTH FORK CUMBERLAND RIVER NEAR STEARNS, KY	36.62702209	-84.53327230	F	NAD83
USGS	03413200	BEAVER CREEK NEAR MONTICELLO, KY	36.79757036	-84.89605849	S	NAD83
USGS	03414000	CUMBERLAND RIVER NEAR ROWENA, KY	36.88395484	-85.13940080	U	NAD83
USGS	03414078	CROCUS CREEK NEAR AMANDAVILLE, KY	36.88702778	-85.33028610	1	NAD83
USGS	03414100	CUMBERLAND RIVER AT BURKESVILLE, KY	36.78672880	-85.36524060	F	NAD83
USGS	03414170	MARROWBONE CK AT MUD CAMP RD AT WATERVIEW, KY	36.81513889	-85.45883330	1	NAD83
USGS	03426387	MANSKER CREEK AT HWY 41 NEAR MILLERSVILLE, TN	36.35750000	-86.72500000	H	NAD83
USGS	03430550	MILL CREEK NEAR NOLENSVILLE, TN	36.00920340	-86.70152000	U	NAD83
USGS	03431040	SEVENMILE CREEK AT BLACKMAN RD,NR NASHVILLE TN	36.07255950	-86.73333160	U	NAD83
USGS	03431100	W F BROWNS C AT GLENDALE LANE AT NASHVILLE, TN	36.09422558	-86.79388820	U	NAD83
USGS	03431530	WHITES C AT OLD HICKORY BLVD AT WHITES CREEK, TN	36.27394214	-86.81694330	U	NAD83
USGS	03431655	RICHLAND CREEK AT HARDING PLACE AT BELLE MEADE, TN	36.10166667	-86.86805560	H	NAD83
USGS	03433500	HARPETH RIVER AT BELLEVUE, TN	36.05456330	-86.92851020	H	NAD83
USGS	03434500	HARPETH RIVER NEAR KINGSTON SPRINGS, TN	36.12200320	-87.09889379	H	NAD83
USGS	03437370	N FK LITTLE R AT WATER PLANT AT HOPKINSVILLE, KY	36.87615610	-87.47195119	S	NAD83
USGS	03437480	S FK LITTLE RIVER AT HWY 68/80 NR HOPKINSVILLE, KY	36.84976640	-87.35222690	S	NAD83
USGS	03437495	S FK LITTLE R AT HWY 68 BY-PASS AT HOPKINSVILLE,KY	36.84948934	-87.42889540	S	NAD83
USGS	03451000	SWANNANOA RIVER AT BILTMORE, NC	35.56833330	-82.54472220	S	NAD83
USGS	03451500	FRENCH BROAD RIVER AT ASHEVILLE, NC	35.60888889	-82.57805560	S	NAD83
USGS	03455773	LAKE LOGAN AT DAM NEAR HAZELWOOD, NC	35.42250000	-82.92222220	S	NAD83
USGS	03456500	EAST FORK PIGEON RIVER NEAR CANTON, NC	35.46166667	-82.86972220	S	NAD83
USGS	03479000	WATAUGA RIVER NEAR SUGAR GROVE, NC	36.23916667	-81.82222220	S	NAD83
USGS	03495005	FLAT CREEK NEAR MASCOT, TN	36.07758450	-83.74295770	S	NAD83
USGS	034991109	STOCK CREEK AT MARTIN MILL RD NR KNOXVILLE	35.87819444	-83.89575000	H	NAD83
USGS	0351706800	CHEOAH RIVER NR BEARPEN GAP NR TAPOCO, NC	35.43833330	-83.91888889	S	NAD83
USGS	03532000	POWELL RIVER NEAR ARTHUR, TN	36.54214606	-83.63033120	U	NAD83
USGS	03535000	BULLRUN CREEK NEAR HALLS CROSSROADS, TN	36.11441319	-83.98817370	U	NAD83
USGS	03535200	BEAVER C NR POWELL TENN	36.01841370	-84.05157950	U	NAD83
USGS	03535400	BEAVER CREEK AT SOLWAY, TN	35.96501528	-84.17866200	H	NAD83
USGS	03535618	Conner Ck at E Gallaher Ferry Rd nr Farragut TN	35.92036110	-84.21669440	1	NAD83
USGS	03544970	HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA	34.88361110	-83.72230560	S	NAD83
USGS	03550500	NOTTELY RIVER NEAR BLAIRSVILLE, GA	34.84194444	-83.93583330	1	NAD83
USGS	03566535	NORTH CHICKAMAUGA CR AT MILE STRAIGHT, TN	35.21118060	-85.21523530	S	NAD83
USGS	03566700	SOUTH CHICKAMAUGA CREEK AT RINGGOLD, GA	34.91894444	-85.12572220	S	NAD83
USGS	03567340	WEST CHICKAMAUGA CR AT GA 146, NEAR LAKEVIEW, GA	34.95755556	-85.20527780	1	NAD83
USGS	03568400	CHATTANOOGA CREEK AT GA193, NEAR FLINTSTONE, GA	34.95738889	-85.33472220	S	NAD83
USGS	03568933	LOOKOUT CREEK NEAR NEW ENGLAND, GA	34.89686110	-85.46352780	S	NAD83
USGS	0357526200	BIG COVE CREEK AT DUG HILL ROAD NR HUNTSVILLE, AL.	34.70481325	-86.51221200	U	NAD83
USGS	03575272	PEEVEY CREEK NEAR GURLEY, ALA	34.68203467	-86.44832149	S	NAD83
USGS	0357568650	ALDRIDGE CREEK AT TONEY DRIVE AT HUNTSVILLE, AL.	34.69814660	-86.55054670	U	NAD83
USGS	0357568980	ALDRIDGE C AT SHERWOOD DR NR HUNTSVILLE, ALA	34.66425780	-86.55415790	U	NAD83
USGS	03575700	ALDRIDGE CREEK NEAR FARLEY AL	34.62398010	-86.54110169	U	NAD83
USGS	03575830	INDIAN CREEK NEAR MADISON AL	34.69731340	-86.69999670	U	NAD83
USGS	0357586650	FAGAN CREEK AT ADAMS STREET AT HUNTSVILLE, AL.	34.72259100	-86.57499210	U	NAD83
USGS	0357587090	WEST FORK PINHOOK CR AT BLUE SPRS RD AT HUNTSVILLE	34.78842358	-86.59860450	U	NAD83
USGS	0357587140	EAST FORK PINHOOK CR AT WINCHESTER RD AT HUNTSVIL	34.79286797	-86.58915980	U	NAD83
USGS	0357587400	PINHOOK C AT MASTIN LAKE RD AT HUNTSVILLE, ALA	34.77147944	-86.59221530	U	NAD83
USGS	0357587728	DALLAS BRANCH AT COLEMAN ST IN HUNTSVILLE, AL	34.74564649	-86.57415880	U	NAD83
USGS	03575890	PINHOOK CREEK AT CLINTON AVE. AT HUNTSVILLE, AL.	34.72759099	-86.59332620	U	NAD83
USGS	0357591500	BROGLAN BRANCH AT OAKWOOD AVENUE AT HUNTSVILLE, AL	34.74953530	-86.62527179	U	NAD83
USGS	03575950	HUNTSVILLE SP BR AT JOHNSON ROAD, HUNTSVILLE AL	34.69009110	-86.59638170	U	NAD83
USGS	03575980	MCDONALD CREEK AT PATTON ROAD NR HUNTSVILLE AL	34.69259115	-86.62749400	U	NAD83
USGS	03578000	ELK RIVER NEAR PELHAM, TN	35.29679918	-85.86975280	U	NAD83
USGS	03578500	BRADLEY CREEK NR PRAIRIE PLAINS, TN	35.35630454	-85.97904120	H	NAD83
USGS	03610000	CLARKS RIVER AT MURRAY, KY	36.59283330	-88.30003860	U	NAD83
USGS	03611000	OHIO RIVER AT PADUCAH, KY	37.08950040	-88.59449200	F	NAD83
USGS	03612600	OHIO RIVER AT OLMSTED, IL	37.17921867	-89.05840400	U	NAD83
USGS	04024430	NEMADJI RIVER NEAR SOUTH SUPERIOR, WI	46.63333330	-92.09388890	S	NAD83
USGS	04026160	SISKIWIT RIVER AT CORNUCOPIA, WI	46.85472220	-91.09138890	S	NAD83
USGS	04026740	MARENGO RIVER NEAR MELLEN, WI	46.41661565	-90.73629670	S	NAD83
USGS	04033000	MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI	46.35689160	-89.07652850	M	NAD83
USGS	04035995	LAKE GOGEBIC NEAR BERGLAND, MI	46.58855820	-89.54793100	M	NAD83
USGS	04040500	STURGEON RIVER NEAR SIDNAW, MI	46.58410589	-88.57596970	S	NAD83
USGS	04043016	PILGRIM RIVER AT PARADISE RD NR DODGEVILLE, MI	47.08409430	-88.55067920	S	NAD83
USGS	04043050	TRAP ROCK RIVER NEAR LAKE LINDEN, MI	47.22853637	-88.38539280	S	NAD83
USGS	04043150	SILVER RIVER NEAR L'ANSE, MI	46.80409698	-88.31707240	S	NAD83
USGS	04045500	TAHQUAMENON RIVER NEAR PARADISE, MI	46.57458330	-85.26963889	1	NAD83
USGS	04057800	MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI	46.49910267	-87.88652380	S	NAD83
USGS	04058200	SCHWEITZER CREEK NEAR PALMER, MI	46.41104987	-87.62430280	S	NAD83
USGS	04059000	ESCANABA RIVER AT CORNELL, MI	45.90891667	-87.21352780	1	NAD83
USGS	04059750	CEDAR RIVER AT COUNTY ROAD 366 NR CEDAR RIVER, MI	45.52388889	-87.39500000	S	NAD83
USGS	04060500	IRON RIVER AT CASPIAN, MI	46.05856639	-88.62735400	S	NAD83
USGS	04073365	FOX RIVER AT PRINCETON, WI	43.85111110	-89.13333330	S	NAD83
USGS	04084911	PLUM CREEK NEAR WRIGHTSTOWN, WI	44.30554490	-88.17121460	S	NAD83
USGS	040850684	ASHWAUBENON CREEK AT GRANT ST NR WEST DEPERE, WI	44.44500000	-88.09888889	S	NAD83
USGS	04085078	DUTCHMAN CREEK AT HANSEN RD AT ASHWAUBENON, WI	44.48350000	-88.08700000	5	NAD83
USGS	04085108	EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI	44.37194444	-88.09222220	S	NAD83
USGS	04086000	SHEBOYGAN RIVER AT SHEBOYGAN, WI	43.74138889	-87.75211110	5	NAD83
USGS	040870876	UNDERWOOD CR ON BIKE PATH/Rt 100, WAUWATOSA, WI.	43.04783330	-88.04738889	1	NAD83
USGS	040871475	WILSON PARK CREEK @ GMIA OUTFALL #7 @ MILWAUKEE,WI	42.95666667	-87.90694440	S	NAD83
USGS	04092750	INDIANA HARBOR CANAL AT EAST CHICAGO, IN	41.64920230	-87.46865290	S	NAD83
USGS	04099510	PIGEON CREEK NR ANGOLA, IN	41.63449470	-85.10969100	S	NAD83
USGS	04100222	NB ELKHART RIVER AT COSPERVILLE, IN	41.48171619	-85.47553700	S	NAD83
USGS	04119000	GRAND RIVER AT GRAND RAPIDS, MI	42.96308200	-85.67725330	M	NAD83
USGS	04121970	MUSKEGON RIVER NEAR CROTON, MI	43.43474558	-85.66532390	F	NAD83
USGS	04177720	FISH CREEK AT HAMILTON, IN	41.53227275	-84.90357260	S	NAD83
USGS	04183038	BLACK CREEK NEAR HARLAN, IN	41.18308330	-84.86969440	1	NAD83
USGS	04188100	Ottawa River near Kalida OH	40.99032870	-84.22661320	S	NAD83
USGS	04188337	Blanchard River below Mt. Blanchard OH	40.92449860	-83.55715080	5	NAD83
USGS	04188400	Blanchard River above Findlay OH	41.03394260	-83.57937420	S	NAD83
USGS	04188433	Lye Creek above Findlay OH	40.98255390	-83.58576310	5	NAD83
USGS	04188496	Eagle Creek above Findlay OH	40.97922030	-83.65326530	5	NAD83
USGS	04229500	HONEOYE CREEK AT HONEOYE FALLS NY	42.95722220	-77.58888889	S	NAD83
USGS	04230380	OATKA CREEK AT WARSAW NY	42.74266667	-78.13761110	1	NAD83
USGS	04256500	STILLWATER RESERVOIR NEAR BEAVER RIVER NY	43.89844444	-75.05066670	1	NAD83
USGS	04260500	BLACK RIVER AT WATERTOWN NY	43.98583330	-75.92461110	1	NAD83
USGS	04282525	NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT	44.06172490	-73.17067429	S	NAD83
USGS	04288000	MAD RIVER NEAR MORETOWN, VT	44.27728020	-72.74261630	S	NAD83
USGS	04293000	MISSISQUOI RIVER NEAR NORTH TROY, VT	44.97282337	-72.38538628	S	NAD83
USGS	04293500	MISSISQUOI RIVER NEAR EAST BERKSHIRE, VT	44.96004599	-72.69652100	S	NAD83
USGS	04294413	LAKE CHAMPLAIN AT PORT HENRY NY	44.05275000	-73.45350000	1	NAD83
USGS	05056000	SHEYENNE RIVER NR WARWICK, ND	47.80555340	-98.71621720	F	NAD83
USGS	05056678	TOLNA COULEE NEAR TOLNA, ND	47.86083330	-98.49444440	S	NAD83
USGS	05057000	SHEYENNE RIVER NR COOPERSTOWN, ND	47.43277097	-98.02759540	F	NAD83
USGS	05057200	BALDHILL CREEK NR DAZEY, ND	47.22915620	-98.12481890	F	NAD83
USGS	05073500	UPPER RED LAKE AT WASKISH, MN	48.17551858	-94.51439920	S	NAD83
USGS	05088500	HOMME RESERVOIR NR PARK RIVER, ND	48.40611110	-97.78944440	5	NAD83
USGS	05115500	LAKE DARLING NEAR FOXHOLM, ND	48.45807237	-101.58377310	S	NAD83
USGS	05132000	BIG FORK RIVER AT BIG FALLS, MN	48.19578490	-93.80712450	S	NAD83
USGS	05140520	LAKE OF THE WOODS AT WARROAD, MN	48.90415450	-95.31607080	S	NAD83
USGS	05205900	LEECH LAKE AT SUGAR POINT NEAR FEDERAL DAM, MN	47.17051060	-94.28691570	U	NAD83
USGS	05207600	MISSISSIPPI RIVER AT WILLOW BEACH AT BALL CLUB, MN	47.30222220	-93.90138890	S	NAD83
USGS	05227500	MISSISSIPPI RIVER AT AITKIN, MN	46.54051280	-93.70747120	S	NAD83
USGS	05289800	MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN	44.91552097	-93.21272240	S	NAD83
USGS	05301000	MINNESOTA RIVER NEAR LAC QUI PARLE, MN	45.02134720	-95.86836480	U	NAD83
USGS	05304500	CHIPPEWA RIVER NEAR MILAN, MN	45.10829200	-95.79892240	S	NAD83
USGS	05311000	MINNESOTA RIVER AT MONTEVIDEO, MN	44.93329030	-95.73363740	S	NAD83
USGS	05330000	MINNESOTA RIVER NEAR JORDAN, MN	44.69301845	-93.64190200	S	NAD83
USGS	05333500	ST. CROIX RIVER NEAR DANBURY, WI	46.07611110	-92.24666670	S	NAD83
USGS	05355024	CANNON RIVER AT NORTHFIELD MN	44.45858330	-93.15966670	1	NAD83
USGS	05357206	ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI	46.03277778	-89.60777780	S	NAD83
USGS	05363600	NF YELLOW R AT YELLOW RIVER RD NR PERKINSTOWN, WI	45.29857220	-90.59646670	H	NAD83
USGS	05372995	SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN	44.06163100	-92.46628890	S	NAD83
USGS	05382257	STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI	44.00055556	-90.68111110	S	NAD83
USGS	05385000	ROOT RIVER NEAR HOUSTON, MN	43.76857719	-91.56986540	S	NAD83
USGS	05386400	MISSISSIPPI RIVER AT BROWNSVILLE, MN	43.68663579	-91.27263470	S	NAD83
USGS	05390100	LAC VIEUX DESERT NEAR LAND O'LAKES, WI	46.12161850	-89.15208040	R	NAD83
USGS	05393500	SPIRIT RIVER AT SPIRIT FALLS, WI	45.44916667	-89.97916670	S	NAD83
USGS	05399500	BIG EAU PLEINE RIVER AT STRATFORD, WI	44.82190980	-90.07957540	S	NAD83
USGS	05404500	DEVILS LAKE NEAR BARABOO, WI	43.42638889	-89.72777780	S	NAD83
USGS	05407468	KICKAPOO R @ ST HWY 131 AT ONTARIO, WI	43.72994444	-90.58894440	1	NAD83
USGS	05423500	SOUTH BRANCH ROCK RIVER AT WAUPUN, WI	43.64165509	-88.72066309	S	NAD83
USGS	05425912	BEAVERDAM RIVER AT BEAVER DAM, WI	43.44444444	-88.84500000	S	NAD83
USGS	05426000	CRAWFISH RIVER AT MILFORD, WI	43.10000000	-88.84944440	S	NAD83
USGS	05427718	YAHARA RIVER AT WINDSOR, WI	43.20888889	-89.35250000	S	NAD83
USGS	05427880	SIXMILE CREEK AT STATE HIGHWAY 19 NEAR WAUNAKEE,WI	43.19222220	-89.47288890	5	NAD83
USGS	05427927	DORN (SPRING) CREEK @ CT HIGHWAY Q NR WAUNAKEE, WI	43.14505556	-89.47186110	5	NAD83
USGS	05427948	PHEASANT BRANCH AT MIDDLETON, WI	43.10333330	-89.51166670	S	NAD83
USGS	05427965	SPRING HARBOR STORM SEWER AT MADISON, WI	43.07916667	-89.47083330	S	NAD83
USGS	05429369	SWAN CREEK AT LALOR ROAD NEAR FITCHBURG, WI	42.99951944	-89.36154170	1	NAD83
USGS	05430175	YAHARA RIVER NEAR FULTON, WI	42.82638889	-89.17194440	S	NAD83
USGS	05442300	ROCK RIVER AT DIXON, IL	41.84416667	-89.48583330	S	NAD83
USGS	05450400	Iowa River at Steamboat Rock, IA	42.40811110	-93.07297220	F	NAD83
USGS	05495000	Fox River at Wayland, MO	40.39241667	-91.59788890	5	NAD83
USGS	05498150	Middle Fabius River near Ewing, MO	40.02893300	-91.70571790	S	NAD83
USGS	05498700	South Fabius River above Newark, MO	40.00611110	-92.02694440	S	NAD83
USGS	05500000	South Fabius River near Taylor, MO	39.89663889	-91.58016670	5	NAD83
USGS	05501000	North River at Palmyra, MO	39.81700000	-91.54602780	5	NAD83
USGS	05502300	North Fork Salt River at Hagers Grove, MO	39.82988889	-92.23044440	5	NAD83
USGS	05503800	Crooked Creek near Paris, MO	39.58483330	-91.99350000	5	NAD83
USGS	05506100	Long Branch near Santa Fe, MO	39.35587330	-91.83433220	S	NAD83
USGS	05507800	Salt River near Center, MO	39.57405556	-91.57180560	5	NAD83
USGS	05508000	Salt River near New London, MO	39.61233330	-91.40730560	5	NAD83
USGS	05514500	Cuivre River near Troy, MO	39.00880556	-90.97752780	5	NAD83
USGS	05514840	Dardenne Creek at O'Fallon, MO	38.74036110	-90.69505560	5	NAD83
USGS	05515500	KANKAKEE RIVER AT DAVIS, IN	41.38963889	-86.70616670	1	NAD83
USGS	05518000	KANKAKEE RIVER AT SHELBY, IN	41.18281340	-87.34030960	S	NAD83
USGS	05522500	IROQUOIS RIVER AT RENSSELAER, IN	40.93337130	-87.12891120	S	NAD83
USGS	05524500	IROQUOIS RIVER NEAR FORESMAN, IN	40.87059306	-87.30669120	S	NAD83
USGS	05527800	DES PLAINES RIVER AT RUSSELL, IL	42.48938610	-87.92591670	5	NAD83
USGS	05528000	DES PLAINES RIVER NEAR GURNEE, IL	42.34388889	-87.94111110	S	NAD83
USGS	05530990	SALT CREEK AT ROLLING MEADOWS, IL	42.06039167	-88.01665830	5	NAD83
USGS	05531300	SALT CREEK AT ELMHURST, IL	41.88614110	-87.95923090	S	NAD83
USGS	05531410	SALT CREEK AT 22ND STREET AT OAK BROOK, IL	41.84733056	-87.93659170	F	NAD83
USGS	05533400	SAWMILL CREEK NEAR LEMONT, IL	41.70777778	-87.96277780	S	NAD83
USGS	05536179	HART DITCH AT DYER, IN	41.50781320	-87.51004000	S	NAD83
USGS	05536190	HART DITCH AT MUNSTER, IN	41.56114670	-87.48059590	S	NAD83
USGS	05536195	LITTLE CALUMET RIVER AT MUNSTER, IN	41.57750000	-87.52222220	S	NAD83
USGS	05536290	LITTLE CALUMET RIVER AT SOUTH HOLLAND, IL	41.60702778	-87.59758330	F	NAD83
USGS	05540060	KRESS CREEK AT WEST CHICAGO, IL	41.85640830	-88.20416110	F	NAD83
USGS	05540130	WEST BRANCH DU PAGE RIVER NEAR NAPERVILLE, IL	41.72025830	-88.13193330	F	NAD83
USGS	05540290	DU PAGE RIVER NEAR PLAINFIELD, IL	41.69000000	-88.16638889	S	NAD83
USGS	05548105	NIPPERSINK CREEK ABOVE WONDER LAKE, IL	42.38534720	-88.36970830	F	NAD83
USGS	05548280	NIPPERSINK CREEK NEAR SPRING GROVE, IL	42.44373056	-88.24742500	F	NAD83
USGS	05550300	TYLER CREEK AT ELGIN, IL	42.05866667	-88.30406670	F	NAD83
USGS	05551200	FERSON CREEK NEAR ST. CHARLES, IL	41.93320000	-88.34110560	F	NAD83
USGS	05551330	MILL CREEK NEAR BATAVIA, IL	41.84583330	-88.34916670	S	NAD83
USGS	05551675	BLACKBERRY CREEK NEAR MONTGOMERY, IL	41.74083330	-88.38333330	S	NAD83
USGS	05582000	SALT CREEK NEAR GREENVIEW, IL	40.13185556	-89.73571390	F	NAD83
USGS	05587450	Mississippi River at Grafton, IL	38.96797220	-90.42900000	5	NAD83
USGS	05590050	COPPER SLOUGH AT CHAMPAIGN, IL	40.09725387	-88.30671910	S	NAD83
USGS	05591400	JONATHAN CREEK NEAR SULLIVAN, IL	39.60080556	-88.54613889	F	NAD83
USGS	05591825	MARROWBONE CREEK NEAR BETHANY, IL	39.63552778	-88.74138889	F	NAD83
USGS	06331885	WHITE EARTH LAKE NEAR WHITE EARTH, ND	48.45288889	-102.74397220	1	NAD83
USGS	06342500	MISSOURI RIVER AT BISMARCK, ND	46.81416667	-100.82138890	S	NAD83
USGS	06357600	GRAND RIVER NEAR THUNDER HAWK, SD	45.71209720	-101.92070830	H	NAD83
USGS	06395000	CHEYENNE R AT EDGEMONT,SD	43.30552860	-103.82103120	M	NAD83
USGS	06402000	FALL R AT HOT SPRINGS,SD	43.43053476	-103.47630690	M	NAD83
USGS	06404998	GRACE COOLIDGE CR NR GAME LODGE NR CUSTER,SD	43.76110028	-103.36408160	M	NAD83
USGS	06410500	RAPID CR ABOVE PACTOLA RES AT SILVER CITY,  SD	44.08470785	-103.58047020	M	NAD83
USGS	06412500	RAPID CR ABOVE CANYON LAKE NEAR RAPID CITY,SD	44.05276555	-103.31185070	M	NAD83
USGS	06414000	RAPID CR AT RAPID CITY,SD	44.08551554	-103.24184300	M	NAD83
USGS	06422500	BOXELDER CR NEAR NEMO,SD	44.14433390	-103.45453850	M	NAD83
USGS	06423050	BOXELDER CR AT I-90 SERVICE RD NR BOX ELDER, SD	44.11154320	-103.12487290	R	NAD83
USGS	06423100	BOXELDER CR AT 151ST AVE NR BOX ELDER, SD	44.10737658	-103.03028670	R	NAD83
USGS	06436190	WHITEWOOD CREEK NEAR WHITEWOOD,SD	44.54175655	-103.57198670	M	NAD83
USGS	06437200	BEAR BUTTE CR NEAR GALENA,SD	44.39637350	-103.58269220	M	NAD83
USGS	06437300	BEAR BUTTE CREEK AT AVALANCHE ROAD AT STURGIS, SD	44.42175278	-103.53971390	1	NAD83
USGS	06470500	JAMES RIVER AT LAMOURE, ND	46.35552489	-98.30454330	F	NAD83
USGS	06481485	WEST BRANCH SKUNK CREEK NR HUMBOLDT, SD	43.70664318	-96.99033450	R	NAD83
