#
#
# US Geological Survey
# retrieved: 2023-03-17 09:40:24 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-03-17 09:40:24 EDT
#
# there are 8872 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	01589290	SCOTTS LEVEL BRANCH AT ROCKDALE, MD	39.36158330	-76.76175000	S	NAD83
USGS	01589300	GWYNNS FALLS AT VILLA NOVA, MD	39.34588889	-76.73319440	S	NAD83
USGS	01589312	DEAD RUN NEAR CATONSVILLE, MD	39.29588889	-76.74408330	1	NAD83
USGS	01589315	DEAD RUN AT WOODLAWN, MD	39.31325000	-76.73211110	1	NAD83
USGS	01589316	DEAD RUN TRIBUTARY NEAR WOODLAWN, MD	39.31891667	-76.75069440	1	NAD83
USGS	01589317	TRIBUTARY TO DEAD RUN TRIBUTARY AT WOODLAWN, MD	39.32700000	-76.74513889	1	NAD83
USGS	01589320	DEAD RUN TRIBUTARY AT WOODLAWN, MD	39.31805556	-76.73577778	1	NAD83
USGS	01589330	DEAD RUN AT FRANKLINTOWN, MD	39.31122220	-76.71663889	S	NAD83
USGS	01589352	GWYNNS FALLS AT WASHINGTON BLVD AT BALTIMORE, MD	39.27150000	-76.64855560	S	NAD83
USGS	01589440	JONES FALLS AT SORRENTO, MD	39.39575000	-76.66288889	1	NAD83
USGS	01589500	SAWMILL CREEK AT GLEN BURNIE, MD	39.17000000	-76.63061110	S	NAD83
USGS	01589795	SOUTH FORK JABEZ BRANCH AT MILLERSVILLE, MD	39.06825000	-76.65152778	S	NAD83
USGS	01591000	PATUXENT RIVER NEAR UNITY, MD	39.23825000	-77.05572220	S	NAD83
USGS	01591400	CATTAIL CREEK NEAR GLENWOOD, MD	39.25597220	-77.05105560	S	NAD83
USGS	01591610	PATUXENT RIVER BELOW BRIGHTON DAM NEAR BRIGHTON,MD	39.19219444	-77.00438889	S	NAD83
USGS	01591700	HAWLINGS RIVER NEAR SANDY SPRING, MD	39.17452778	-77.02141670	S	NAD83
USGS	01592500	PATUXENT RIV NEAR LAUREL, MD	39.11572220	-76.87375000	S	NAD83
USGS	01593370	L PAX RIV TRIB ABOVE WILDE LAKE AT COLUMBIA, MD	39.22577778	-76.87005560	1	NAD83
USGS	01593450	L PAX RIV TRIB ABOVE LAKE ELKHORN NR GUILFORD, MD	39.18788889	-76.83072220	1	NAD83
USGS	01593500	LITTLE PATUXENT RIVER AT GUILFORD, MD	39.16775000	-76.85125000	S	NAD83
USGS	01594000	LITTLE PATUXENT RIVER AT SAVAGE, MD	39.13441667	-76.81616670	S	NAD83
USGS	01594440	PATUXENT RIVER NEAR BOWIE, MD	38.95591667	-76.69369440	S	NAD83
USGS	01594526	WESTERN BRANCH AT UPPER MARLBORO, MD	38.81422220	-76.74872220	S	NAD83
USGS	01595000	NORTH BRANCH POTOMAC RIVER AT STEYER, MD	39.30188889	-79.30688889	S	NAD83
USGS	01595300	ABRAM CREEK AT OAKMONT, WV	39.36676569	-79.17892449	U	NAD83
USGS	01595500	NORTH BRANCH POTOMAC RIVER AT KITZMILLER, MD	39.39388889	-79.18169440	S	NAD83
USGS	01595800	NORTH BRANCH POTOMAC RIVER AT BARNUM, WV	39.44511110	-79.11080560	S	NAD83
USGS	01596500	SAVAGE RIVER NEAR BARTON, MD	39.57005556	-79.10194440	S	NAD83
USGS	01597500	SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD	39.50275000	-79.12397220	S	NAD83
USGS	01598500	NORTH BRANCH POTOMAC RIVER AT LUKE, MD	39.47897220	-79.06377780	S	NAD83
USGS	01599000	GEORGES CREEK AT FRANKLIN, MD	39.49391667	-79.04469440	S	NAD83
USGS	01601000	Wills Creek below Hyndman, PA	39.81202897	-78.71640720	S	NAD83
USGS	01601500	WILLS CREEK NEAR CUMBERLAND, MD	39.66961110	-78.78802780	S	NAD83
USGS	01603000	NORTH BRANCH POTOMAC RIVER NEAR CUMBERLAND, MD	39.62180556	-78.77341670	S	NAD83
USGS	01604500	PATTERSON CREEK NEAR HEADSVILLE, WV	39.44314946	-78.82196490	U	NAD83
USGS	01605500	SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV	38.63567247	-79.33781990	U	NAD83
USGS	01606000	N F SOUTH BRANCH POTOMAC RIVER AT CABINS, WV	38.98455460	-79.23365080	S	NAD83
USGS	01606500	SOUTH BRANCH POTOMAC RIVER NEAR PETERSBURG, WV	38.99122107	-79.17587059	U	NAD83
USGS	01607500	S F SOUTH BRANCH POTOMAC RIVER AT BRANDYWINE, WV	38.63150665	-79.24364970	U	NAD83
USGS	01608000	S F SOUTH BRANCH POTOMAC RIVER NR MOOREFIELD, WV	39.01233130	-78.95613870	U	NAD83
USGS	01608500	SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV	39.44703879	-78.65418170	U	NAD83
USGS	01609000	TOWN CREEK NEAR OLDTOWN, MD	39.55322220	-78.55500000	S	NAD83
USGS	01610000	POTOMAC RIVER AT PAW PAW, WV	39.53886110	-78.45561110	S	NAD83
USGS	01610155	SIDELING HILL CREEK NEAR BELLEGROVE, MD	39.64952778	-78.34413889	S	NAD83
USGS	01610400	WAITES RUN NEAR WARDENSVILLE, WV	39.04272220	-78.59833330	S	NAD83
USGS	01611500	CACAPON RIVER NEAR GREAT CACAPON, WV	39.58231580	-78.30973120	U	NAD83
USGS	01613000	POTOMAC RIVER AT HANCOCK, MD	39.69755556	-78.17788889	S	NAD83
USGS	01613030	WARM SPRINGS RUN NEAR BERKELEY SPRINGS, WV	39.64058330	-78.21894440	1	NAD83
USGS	01613050	Tonoloway Creek near Needmore, PA	39.89842119	-78.13222900	S	NAD83
USGS	01613095	TONOLOWAY CREEK NEAR HANCOCK, MD	39.70636110	-78.15275000	S	NAD83
USGS	01613525	LICKING CREEK AT PECTONVILLE, MD	39.67627778	-78.04252780	S	NAD83
USGS	01613900	HOGUE CREEK NEAR HAYFIELD, VA	39.21454790	-78.28805920	U	NAD83
USGS	01614000	BACK CREEK NEAR JONES SPRINGS, WV	39.51204187	-78.03722240	5	NAD83
USGS	01614500	CONOCOCHEAGUE CREEK AT FAIRVIEW, MD	39.71638889	-77.82477780	S	NAD83
USGS	01615000	OPEQUON CREEK NEAR BERRYVILLE, VA	39.17472220	-78.07833330	S	NAD83
USGS	01616100	DRY MARSH RUN NEAR BERRYVILLE, VA	39.19259167	-78.06863060	S	NAD83
USGS	01616400	MILL CREEK AT BUNKER HILL, WV	39.33462500	-78.05343610	1	NAD83
USGS	01616425	HOPEWELL RUN AT LEETOWN, WV	39.35463889	-77.93361110	S	NAD83
USGS	01616500	OPEQUON CREEK NEAR MARTINSBURG, WV	39.42371047	-77.93860840	U	NAD83
USGS	01617000	TUSCARORA CREEK ABOVE MARTINSBURG, WV	39.46954296	-77.97138710	U	NAD83
USGS	01617800	MARSH RUN AT GRIMES, MD	39.51455556	-77.77722220	S	NAD83
USGS	01618000	POTOMAC RIVER AT SHEPHERDSTOWN, WV	39.43472220	-77.80138889	S	NAD83
USGS	01618100	ROCKYMARSH RUN AT SCRABBLE, WV	39.48308330	-77.83183330	S	NAD83
USGS	01619000	ANTIETAM CREEK NEAR WAYNESBORO, PA	39.71625000	-77.60663889	1	NAD83
USGS	01619500	ANTIETAM CREEK NEAR SHARPSBURG, MD	39.44977778	-77.73019440	S	NAD83
USGS	01620500	NORTH RIVER NEAR STOKESVILLE, VA	38.33500000	-79.23916670	S	NAD83
USGS	01621050	MUDDY CREEK AT MOUNT CLINTON, VA	38.48679008	-78.96030749	U	NAD83
USGS	01622000	NORTH RIVER NEAR BURKETOWN, VA	38.34040510	-78.91363850	U	NAD83
USGS	01625000	MIDDLE RIVER NEAR GROTTOES, VA	38.26179616	-78.86197030	U	NAD83
USGS	01626000	SOUTH RIVER NEAR WAYNESBORO, VA	38.05763620	-78.90807949	U	NAD83
USGS	01626850	SOUTH RIVER NEAR DOOMS, VA	38.08874648	-78.87696830	U	NAD83
USGS	01627500	SOUTH RIVER AT HARRISTON, VA	38.21874208	-78.83669150	U	NAD83
USGS	01628500	S F SHENANDOAH RIVER NEAR LYNNWOOD, VA	38.32262796	-78.75474570	U	NAD83
USGS	01629500	S F SHENANDOAH RIVER NEAR LURAY, VA	38.64623050	-78.53473290	U	NAD83
USGS	01631000	S F SHENANDOAH RIVER AT FRONT ROYAL, VA	38.91400059	-78.21083388	U	NAD83
USGS	01632000	N F SHENANDOAH RIVER AT COOTES STORE, VA	38.63706254	-78.85280300	U	NAD83
USGS	01632082	LINVILLE CREEK AT BROADWAY, VA	38.60678588	-78.80335700	U	NAD83
USGS	01632900	SMITH CREEK NEAR NEW MARKET, VA	38.69345016	-78.64279350	U	NAD83
USGS	01633000	N F SHENANDOAH RIVER AT MOUNT JACKSON, VA	38.74567048	-78.63890420	U	NAD83
USGS	01634000	N F SHENANDOAH RIVER NEAR STRASBURG, VA	38.97677590	-78.33611520	U	NAD83
USGS	01634500	CEDAR CREEK NEAR WINCHESTER, VA	39.08121760	-78.32944860	U	NAD83
USGS	01635500	PASSAGE CREEK NEAR BUCKTON, VA	38.95816564	-78.26666850	U	NAD83
USGS	01636316	SPOUT RUN AT RT 621 NEAR MILLWOOD, VA	39.06702500	-78.00375280	S	NAD83
USGS	01636464	BULLSKIN RUN BELOW KABLETOWN, WV	39.21158330	-77.83486110	S	NAD83
USGS	01636500	SHENANDOAH RIVER AT MILLVILLE, WV	39.28204576	-77.78916060	U	NAD83
USGS	01636690	PINEY RUN NEAR LOVETTSVILLE, VA	39.31083330	-77.71850000	S	NAD83
USGS	01637500	CATOCTIN CREEK NEAR MIDDLETOWN, MD	39.42725000	-77.55616670	S	NAD83
USGS	01638350	S F CATOCTIN CREEK AT RT 698 NEAR WATERFORD, VA	39.19111110	-77.61544440	S	NAD83
USGS	01638420	N F CATOCTIN CREEK AT RT 681 NEAR WATERFORD, VA	39.20500000	-77.62388889	S	NAD83
USGS	01638480	CATOCTIN CREEK AT TAYLORSTOWN, VA	39.25510206	-77.57637780	U	NAD83
USGS	01638500	POTOMAC RIVER AT POINT OF ROCKS, MD	39.27358330	-77.54311110	S	NAD83
USGS	01639000	MONOCACY RIVER AT BRIDGEPORT, MD	39.67905556	-77.23452778	S	NAD83
USGS	01639500	BIG PIPE CREEK AT BRUCEVILLE, MD	39.61236110	-77.23744440	S	NAD83
USGS	01642190	MONOCACY RIVER AT MONOCACY BLVD AT FREDERICK, MD	39.44358330	-77.38227778	5	NAD83
USGS	01642198	CARROLL CREEK NEAR FREDERICK, MD	39.43602778	-77.44058330	S	NAD83
USGS	01642199	CARROLL CREEK ABOVE ROCK CREEK AT FREDERICK, MD	39.42441667	-77.42977778	S	NAD83
USGS	01643000	MONOCACY RIVER AT JUG BRIDGE NEAR FREDERICK, MD	39.40283330	-77.36608330	S	NAD83
USGS	01643395	SOPER BRANCH AT HYATTSTOWN, MD	39.27530556	-77.30366670	1	NAD83
USGS	01643500	BENNETT CREEK AT PARK MILLS, MD	39.29413889	-77.40708330	S	NAD83
USGS	01643590	LIMESTONE BRANCH NEAR LEESBURG, VA	39.16761110	-77.53591670	S	NAD83
USGS	01643700	GOOSE CREEK NEAR MIDDLEBURG, VA	38.98649818	-77.79666140	U	NAD83
USGS	01643805	N F GOOSE CREEK AT RT 729 NEAR LINCOLN, VA	39.07230556	-77.68394440	S	NAD83
USGS	01643880	BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE, VA	39.03772220	-77.72225000	S	NAD83
USGS	01644000	GOOSE CREEK NEAR LEESBURG, VA	39.01955309	-77.57749180	U	NAD83
USGS	01644280	BROAD RUN NEAR LEESBURG, VA	39.04641667	-77.43238889	S	NAD83
USGS	01644371	LITTLE SENECA CREEK TRIBUTARY NEAR CLARKSBURG, MD	39.23147220	-77.25569440	S	NAD83
USGS	01644372	LITTLE SENECA CREEK TRIBUTARY AT BRINK, MD	39.22272220	-77.24936110	S	NAD83
USGS	01644375	LITTLE SENECA CREEK TRIBUTARY NEAR GERMANTOWN, MD	39.19938889	-77.27536110	S	NAD83
USGS	01644380	CABIN BRANCH NEAR BOYDS, MD	39.20661110	-77.28858330	1	NAD83
USGS	01644388	TENMILE CREEK NEAR CLARKSBURG, MD	39.22338889	-77.31225000	1	NAD83
USGS	01644390	TENMILE CREEK NEAR BOYDS, MD	39.21600000	-77.31641670	1	NAD83
USGS	01645000	SENECA CREEK AT DAWSONVILLE, MD	39.12808330	-77.33577778	S	NAD83
USGS	01645704	DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA	38.88469518	-77.33242930	1	NAD83
USGS	01645762	S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA	38.90888916	-77.33826270	1	NAD83
USGS	0164578734	SNAKEDEN BRANCH ABOVE LAKE AUDUBON AT RESTON, VA	38.92966110	-77.34113889	1	NAD83
USGS	0164579522	THE GLADE NEAR HOWLAND DRIVE AT RESTON, VA	38.92560000	-77.32933889	1	NAD83
USGS	01646000	DIFFICULT RUN NEAR GREAT FALLS, VA	38.97594346	-77.24581439	U	NAD83
USGS	01646305	DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA	38.95977716	-77.17567430	1	NAD83
USGS	01646500	POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA	38.94977778	-77.12763889	S	NAD83
USGS	01647850	TURKEY BRANCH NEAR ROCKVILLE, MD	39.06847220	-77.08175000	S	NAD83
USGS	01648000	ROCK CREEK AT SHERRILL DRIVE WASHINGTON, DC	38.97250000	-77.04000000	S	NAD83
USGS	01648010	ROCK CREEK AT JOYCE RD WASHINGTON, DC	38.96016667	-77.04205560	1	NAD83
USGS	01649150	PAINT BRANCH TRIBUTARY NEAR COLESVILLE, MD	39.08838889	-76.98958330	S	NAD83
USGS	01649190	PAINT BRANCH NEAR COLLEGE PARK, MD	39.03336110	-76.96402778	1	NAD83
USGS	01649500	NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD	38.96025000	-76.92597220	S	NAD83
USGS	01650500	NORTHWEST BRANCH ANACOSTIA RIVER NR COLESVILLE, MD	39.06552778	-77.02936110	D	NAD83
USGS	01650800	SLIGO CREEK NEAR TAKOMA PARK, MD	38.98622220	-77.00486110	1	NAD83
USGS	01651000	NORTHWEST BR ANACOSTIA RIVER NR HYATTSVILLE, MD	38.95255556	-76.96513889	1	NAD83
USGS	01651730	BEAVERDAM CREEK NEAR CHEVERLY, MD	38.91630556	-76.93430560	S	NAD83
USGS	01651770	HICKEY RUN AT NATIONAL ARBORETUM AT WASHINGTON, DC	38.91611110	-76.96886110	1	NAD83
USGS	01651800	WATTS BRANCH AT WASHINGTON, DC	38.90127778	-76.94327778	S	NAD83
USGS	01651827	ANACOSTIA RIVER NR BUZZARD POINT AT WASHINGTON, DC	38.86516667	-77.01033330	S	NAD83
USGS	01652500	FOURMILE RUN AT ALEXANDRIA, VA	38.84333330	-77.08586110	1	NAD83
USGS	01653000	CAMERON RUN AT ALEXANDRIA, VA	38.80444660	-77.10558989	S	NAD83
USGS	01653600	PISCATAWAY CREEK AT PISCATAWAY, MD	38.70577778	-76.96619440	S	NAD83
USGS	01654000	ACCOTINK CREEK NEAR ANNANDALE, VA	38.81289066	-77.22831580	U	NAD83
USGS	01654500	LONG BRANCH NEAR ANNANDALE, VA	38.81358508	-77.23645490	U	NAD83
USGS	01656000	CEDAR RUN NEAR CATLETT, VA	38.63678689	-77.62498970	U	NAD83
USGS	01656903	FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA	38.88238990	-77.43190470	1	NAD83
USGS	01658000	MATTAWOMAN CREEK NEAR POMONKEY, MD	38.59613889	-77.05602778	S	NAD83
USGS	01658500	S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA	38.58734270	-77.42859580	U	NAD83
USGS	01660400	AQUIA CREEK NEAR GARRISONVILLE, VA	38.49040138	-77.43359420	U	NAD83
USGS	01660920	ZEKIAH SWAMP RUN NEAR NEWTOWN, MD	38.49058330	-76.92708330	S	NAD83
USGS	01661050	ST CLEMENTS CREEK NEAR CLEMENTS, MD	38.33330556	-76.72500000	S	NAD83
USGS	01661500	ST MARYS RIVER AT GREAT MILLS, MD	38.24175000	-76.50366670	S	NAD83
USGS	01662800	BATTLE RUN NEAR LAUREL MILLS, VA	38.65567564	-78.07388690	U	NAD83
USGS	01663500	HAZEL RIVER AT RIXEYVILLE, VA	38.59178867	-77.96499620	U	NAD83
USGS	01664000	RAPPAHANNOCK RIVER AT REMINGTON, VA	38.53067996	-77.81360450	U	NAD83
USGS	01665500	RAPIDAN RIVER NEAR RUCKERSVILLE, VA	38.28068606	-78.34000700	U	NAD83
USGS	01666500	ROBINSON RIVER NEAR LOCUST DALE, VA	38.32513047	-78.09555570	U	NAD83
USGS	01667500	RAPIDAN RIVER NEAR CULPEPER, VA	38.35040774	-77.97499720	U	NAD83
USGS	01668000	RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA	38.30846178	-77.52915268	S	NAD83
USGS	01669000	PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA	37.87708190	-76.90052100	U	NAD83
USGS	01669520	DRAGON SWAMP AT MASCOT, VA	37.63375290	-76.69634680	U	NAD83
USGS	01670400	NORTH ANNA RIVER NEAR PARTLOW, VA	38.01291599	-77.70110070	U	NAD83
USGS	01671020	NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA	37.85014024	-77.42775949	U	NAD83
USGS	01671100	LITTLE RIVER NEAR DOSWELL, VA	37.87264010	-77.51303920	U	NAD83
USGS	01672500	SOUTH ANNA RIVER NEAR ASHLAND, VA	37.79680900	-77.54887440	S	NAD83
USGS	01673000	PAMUNKEY RIVER NEAR HANOVER, VA	37.76764189	-77.33220180	U	NAD83
USGS	0167300055	MECHUMPS CREEK AT HILL CARTER PKWY AT ASHLAND, VA	37.75669444	-77.46300000	1	NAD83
USGS	01673550	TOTOPOTOMOY CREEK NEAR STUDLEY, VA	37.66264340	-77.25775480	U	NAD83
USGS	0167357970	MONCUIN CREEK BELOW US HWY 360 NEAR MANQUIN, VA	37.71225000	-77.14636110	1	NAD83
USGS	01673800	PO RIVER NEAR SPOTSYLVANIA, VA	38.17152150	-77.59470950	U	NAD83
USGS	01674000	MATTAPONI RIVER NEAR BOWLING GREEN, VA	38.06180100	-77.38581420	U	NAD83
USGS	01674182	POLECAT CREEK AT ROUTE 301 NEAR PENOLA, VA	37.96033330	-77.34344440	S	NAD83
USGS	01674500	MATTAPONI RIVER NEAR BEULAHVILLE, VA	37.88388889	-77.16527778	S	NAD83
USGS	0167889257	STORM DRAIN WEST OF GARRETT DRIVE AT HAMPTON, VA	37.01849720	-76.39352778	H	NAD83
USGS	02011400	JACKSON RIVER NEAR BACOVA, VA	38.04234707	-79.88144390	U	NAD83
USGS	02011460	BACK CREEK NEAR SUNRISE, VA	38.24540129	-79.76866328	U	NAD83
USGS	02011470	BACK CREEK AT SUNRISE, VA	38.19040156	-79.81172000	U	NAD83
USGS	02011490	LITTLE BACK CREEK NEAR SUNRISE, VA	38.21456767	-79.83755460	U	NAD83
USGS	02011500	BACK CREEK NEAR MOUNTAIN GROVE, VA	38.06956880	-79.89700030	U	NAD83
USGS	02011800	JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA	37.94845825	-79.94922369	U	NAD83
USGS	02013000	DUNLAP CREEK NEAR COVINGTON, VA	37.80290220	-80.04700430	U	NAD83
USGS	02013100	JACKSON RIVER BL DUNLAP CREEK AT COVINGTON, VA	37.78873620	-80.00061319	U	NAD83
USGS	02014000	POTTS CREEK NEAR COVINGTON, VA	37.72901408	-80.04228020	U	NAD83
USGS	02015700	BULLPASTURE RIVER AT WILLIAMSVILLE, VA	38.19540308	-79.57032338	U	NAD83
USGS	02016000	COWPASTURE RIVER NEAR CLIFTON FORGE, VA	37.79179587	-79.75949170	U	NAD83
USGS	02016500	JAMES RIVER AT LICK RUN, VA	37.77374009	-79.78449250	U	NAD83
USGS	02017500	JOHNS CREEK AT NEW CASTLE, VA	37.50623970	-80.10671500	U	NAD83
USGS	02018000	CRAIG CREEK AT PARR, VA	37.66596174	-79.91143880	U	NAD83
USGS	02018500	CATAWBA CREEK NEAR CATAWBA, VA	37.46818624	-80.00532199	U	NAD83
USGS	02019500	JAMES RIVER AT BUCHANAN, VA	37.53068995	-79.67892810	S	NAD83
USGS	02020500	CALFPASTURE RIVER ABOVE MILL CREEK AT GOSHEN, VA	37.98790619	-79.49365288	U	NAD83
USGS	02021500	MAURY RIVER AT ROCKBRIDGE BATHS, VA	37.90735266	-79.42198289	U	NAD83
USGS	02022500	KERRS CREEK NEAR LEXINGTON, VA	37.82568687	-79.44309380	U	NAD83
USGS	02024000	MAURY RIVER NEAR BUENA VISTA, VA	37.76263275	-79.39142510	U	NAD83
USGS	02024752	JAMES RIVER AT BLUE RIDGE PKWY NR BIG ISLAND, VA	37.55541524	-79.36725470	S	NAD83
USGS	02024915	PEDLAR RIVER AT FOREST ROAD NEAR BUENA VISTA, VA	37.69750000	-79.27833330	S	NAD83
USGS	02025500	JAMES RIVER AT HOLCOMB ROCK, VA	37.50125080	-79.26252870	U	NAD83
USGS	02025652	HARRIS CREEK BELOW ROUTE 130 NEAR MONROE, VA	37.48527778	-79.16666670	S	NAD83
USGS	02026000	JAMES RIVER AT BENT CREEK, VA	37.53625390	-78.82946110	U	NAD83
USGS	02027000	TYE RIVER NEAR LOVINGSTON, VA	37.71541868	-78.98169100	U	NAD83
USGS	02027500	PINEY RIVER AT PINEY RIVER, VA	37.70236250	-79.02752540	U	NAD83
USGS	02028500	ROCKFISH RIVER NEAR GREENFIELD, VA	37.86958499	-78.82335430	U	NAD83
USGS	02029000	JAMES RIVER AT SCOTTSVILLE, VA	37.79736510	-78.49139800	U	NAD83
USGS	02030000	HARDWARE RIVER BL BRIERY RUN NR SCOTTSVILLE, VA	37.81264259	-78.45528620	U	NAD83
USGS	02030500	SLATE RIVER NEAR ARVONIA, VA	37.70292198	-78.37750429	U	NAD83
USGS	02031000	MECHUMS RIVER NEAR WHITE HALL, VA	38.10263608	-78.59279350	U	NAD83
USGS	02032250	MOORMANS RIVER NEAR FREE UNION, VA	38.14069020	-78.55584780	U	NAD83
USGS	02032515	S F RIVANNA RIVER NEAR CHARLOTTESVILLE, VA	38.10180306	-78.46056660	U	NAD83
USGS	02032640	N F RIVANNA RIVER NEAR EARLYSVILLE, VA	38.16346740	-78.42473230	U	NAD83
USGS	02034000	RIVANNA RIVER AT PALMYRA, VA	37.85791920	-78.26583730	U	NAD83
USGS	02035000	JAMES RIVER AT CARTERSVILLE, VA	37.67097957	-78.08583280	U	NAD83
USGS	02036500	FINE CREEK AT FINE CREEK MILLS, VA	37.59792515	-77.81971800	U	NAD83
USGS	02037000	JAMES RIVER AND KANAWHA CANAL NEAR RICHMOND, VA	37.56459120	-77.57415460	U	NAD83
USGS	02037500	JAMES RIVER NEAR RICHMOND, VA	37.56320220	-77.54693140	U	NAD83
USGS	02038850	HOLIDAY CREEK NEAR ANDERSONVILLE, VA	37.41542434	-78.63583920	U	NAD83
USGS	02039000	BUFFALO CREEK NEAR HAMPDEN SYDNEY, VA	37.25709664	-78.48638410	U	NAD83
USGS	02039500	APPOMATTOX RIVER AT FARMVILLE, VA	37.30709650	-78.38860700	U	NAD83
USGS	02040000	APPOMATTOX RIVER AT MATTOAX, VA	37.42153845	-77.85888760	U	NAD83
USGS	02040892	APPOMATTOX RIVER AT ROUTE 602 NEAR MANNBORO, VA	37.31805556	-77.80166670	S	NAD83
USGS	02041000	DEEP CREEK NEAR MANNBORO, VA	37.28320595	-77.86972200	U	NAD83
USGS	02041650	APPOMATTOX RIVER AT MATOACA, VA	37.22515050	-77.47526300	U	NAD83
USGS	02042500	CHICKAHOMINY RIVER NEAR PROVIDENCE FORGE, VA	37.43625765	-77.06080270	S	NAD83
USGS	0204279245	STORM DRAIN AT RIVERS RDG CIR NR NEWPORT NEWS, VA	37.16720278	-76.56621670	1	NAD83
USGS	0204279294	STORM DRAIN AT LAKEWOOD PK DR NR NEWPORT NEWS, VA	37.10255000	-76.54443060	H	NAD83
USGS	0204288771	STORM DRAIN AT USAA DRIVE AT NORFOLK, VA	36.87508330	-76.20735000	H	NAD83
USGS	0204288786	STORM DRAIN AT PROFESSIONAL PL NEAR CHESAPEAKE, VA	36.76381110	-76.22907778	T	NAD83
USGS	0204289131	STORM DRAIN AT DAISY DRIVE NEAR PORTSMOUTH, VA	36.86249720	-76.38424720	H	NAD83
USGS	0204289402	STORM DRAIN AT CRANEYBROOK LANE AT EDGEFIELD, VA	36.88354444	-76.38063610	H	NAD83
USGS	0204289989	STORM DRAIN AT SHEPPARD AVENUE NEAR NORFOLK, VA	36.92351389	-76.25049720	H	NAD83
USGS	0204295063	STORM DRAIN AT LINDSLEY DR NEAR VIRGINIA BEACH, VA	36.85802778	-76.02219440	1	NAD83
USGS	0204306533	STORM DRAIN AT LUDLOW DRIVE NEAR KEMPSVILLE, VA	36.79120830	-76.13133610	H	NAD83
USGS	0204309906	CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA	36.69064444	-76.21231670	H	NAD83
USGS	0204382800	PASQUOTANK RIVER NEAR SOUTH MILLS, NC	36.42138889	-76.34250000	S	NAD83
USGS	02044500	NOTTOWAY RIVER NEAR RAWLINGS, VA	36.98348220	-77.79971880	U	NAD83
USGS	02045320	NOTTOWAY RIVER AT ROUTE 609 NEAR MCKENNEY, VA	36.90111110	-77.67361110	S	NAD83
USGS	02045500	NOTTOWAY RIVER NEAR STONY CREEK, VA	36.90014978	-77.39969960	U	NAD83
USGS	02046000	STONY CREEK NEAR DINWIDDIE, VA	37.06709420	-77.60248900	U	NAD83
USGS	02047000	NOTTOWAY RIVER NEAR SEBRELL, VA	36.77042760	-77.16607780	U	NAD83
USGS	02047370	NOTTOWAY RIVER NEAR RIVERDALE, VA	36.56681864	-76.94440580	U	NAD83
USGS	02047500	BLACKWATER RIVER NEAR DENDRON, VA	37.02514990	-76.87468240	U	NAD83
USGS	02047783	BLACKWATER RIVER AT ROUTE 620 NEAR ZUNI, VA	36.90653868	-76.81995939	S	NAD83
USGS	02049500	BLACKWATER RIVER NEAR FRANKLIN, VA	36.76264990	-76.89829369	R	NAD83
USGS	02050000	BLACKWATER RIVER AT HWYS 58/258 AT FRANKLIN, VA	36.68042849	-76.91829400	S	NAD83
USGS	02051000	NORTH MEHERRIN RIVER NEAR LUNENBURG, VA	36.99737380	-78.34971820	U	NAD83
USGS	02051190	MEHERRIN RIVER AT RT 637 NEAR SOUTH HILL, VA	36.78694444	-78.11750000	S	NAD83
USGS	02051500	MEHERRIN RIVER NEAR LAWRENCEVILLE, VA	36.71681395	-77.83165820	U	NAD83
USGS	02052000	MEHERRIN RIVER AT EMPORIA, VA	36.69014954	-77.54053640	U	NAD83
USGS	02052090	MEHERRIN RIVER NEAR BRYANTS CORNER, VA	36.57000000	-77.36138889	S	NAD83
USGS	02053200	POTECASI CREEK NEAR UNION, NC	36.37083330	-77.02555560	S	NAD83
USGS	02053500	AHOSKIE CREEK AT AHOSKIE, NC	36.28027778	-76.99944440	S	NAD83
